D23027	Komplikovano vađenje zuba	1717
D23028	Zaustavljanje krvarenja	1736
D23029	Liječenje alveolitisa	
D23030	Intraoralna incizija	
D23031	Liječenje zuba u terapeutske svrhe	
D23032	Analiza RTG snimka	
D23033	Kompozicni splint	
D23034	Estetske korekcije anomalije razvoja zuba	
D23035	Vađenje zuba kod djece sa posebnim potrebama	
D23036	Drenaža zuba	
D23037	Lokalna aplikacija lijeka	
D23038	Ispun od fosfat cementa	
D23039	Kiretaža gingivalnog džepa	
D23040	Privremeno punjenje kanala	
D23041	Savjetovanje u ordinaciji	
D23042	Uklanjanje starog ispuna	
D23043	Nadogradnja sa fiberglas kočićem	
D23044	Liječenje pulpe na nezavršenim rastom korena	
D23045	Zbrinjavanje povrede zuba kod djece	
D23046	Replantacija stalnih zuba	
D24001	Prvi specijalistički pregled	
D24002	Ponovni specijalistički pregled - kontrola	
D24003	Konzilijarni pregled	6933
D24004	Savjetovanje u ordinaciji	
D24005	Terapeutska readaptacija funkcionalnog ortodontskog aparata	
D24006	Reparatura ortodontskog aparata sa otiskom	
D24007	Fiksni ortodontski aparat	
D24008	Ponovno lijepljenje ili zamjena bravica	
D24009	Zamjena i adaptacija luka u fiksnom aparatu	
D24010	Skidanje fiksnog aparata	
D24011	Podvez brade	
D24012	Brušenje zuba u terapeutske svrhe	
D24013	Ortodontska terapija retiniranih stalnih zuba	
D24014	Zamjena prstena u fiksnom aparatu	
D24015	Čitanje RTG snimka zuba	
D24016	Tendgen maxile i mandibule	
D24017	Aktivni ortodontski aparat monoblok	
D24018	Funkcionalna analiza orofacijalne regije	
D24019	Izrada studijskog modela	
D24020	Tele-rendgen čitanje nalaza	
D24021	Planiranje ortodontske terapije	
D24022	Aktivni pokretni ortodontski aparat	
D24023	Ekstraoralni luk	
D24024	Maska po Delaere-u	
D24025	Izrada retencionog aparata	
D25001	Prvi specijalistički pregled	
D25002	Ponovni specijalistički pregled	
D25003	Izdavanje ljekarskog uvjerenja i mišljenja i davanje savjeta	
D25004	Konsultativni ili konzilijarni specijalistički pregled	
D25005	Izrada i analiza studijskog modela	
D25006	Analiza RTG snimka	
D25007	Skidanje kruna	
D25008	Cementiranje stare krunice ili nadogradnje	
D25009	Totalna akrilatna proteza	4011
D25010	Parcijalna akrilatna (pločasta) proteza	
D25011	Individualna kašika od akrilata	
D25012	Ugradnja zuba u proteznu ploču	
D25013	Izrada žicane kukice	
D25014	Ugradnja veznog elementa u proteznu ploču	
D25015	Podlaganje proteze-direktno	
D25016	Podlaganje proteze-indirektno	
D25017	Zamjena protezne baze	
D25018	Imedijatna proteza	
D25019	Terapeutska adaptacija	
D25020	Korektura proteze	
D25021	Livena nadogradnja	
D25022	Privremena kruna	
D25023	Izrada modela antagonista	
D25024	Metalokeramička kruna (mkk)	
D25025	Keramička kruna	
D25026	Metalokeramički član mosta	
D25027	Parcijalna skeletirana proteza - PSP	
D25028	Ugradnja atecmena	
D25029	Teleskop kruna-unutrašnja-spoljašnja	
D25030	Individualna frezovana precka	
D25031	Namjenske krunice/frezovane	
D25032	Reparatura fasete	
D25033	Reparatura proteze	1691
D25034	Reparatura kukice	
D25035	Reparatura zuba	
D25036	Totalna proteza u uslovima disgnatija vilica	
D25037	Reokludacija i reartikulacija	
D25038	Klinička funkcijska analiza	
X01004	Lokalna anestezija - površinska	5290
X01005	Ekstrakcija cerumena iz uha	1513
X01006	Davanje klizme za ispiranje	5291
X01007	Uzimanje brisova sa sluznice na analizu	5292
X01008	Uzimanje sputuma za analizu na bakterije i gljivice	5293
X01009	Pulsna oksimetrija	4834
X01010	Tuberkulinsko testiranje	1985
X01011	Inhalaciona terapija	5294
X01012	Aspiraciona punkcija abscesa ili hematoma	5295
X01013	Toaleta i održavanje stome	5296
X01014	Toaleta vještačkog anusa	5297
X01015	Primarna obrada rane (bez šavova)	2054
X01016	Svođenje hirurških konaca	
X01021	Davanje subkutanih i intramuskularnih injekcija	5298
X01023	Plasiranje/evakuacija nazogastrične ili orogastrične sonde	2089
X01024	Pregled, kontrola i previjanje - nekomplikovani	5299
X01025	Ekstirpacija ili biopsija limfne žlijezde	5300
X01026	Davanje intravenskih injekcija	
X01028	Davanie intravenskih injekcija	1980
X01029	Uzimanje sputuma za citolosku analizu	5301
X01032	Uzimanje sputuma za citološku analizu	3567
X01033	Kateterizacija mokraćne bešike kod žene sa ili bez ispiranja	1979
X01034	Postavljanje kanile i uključivanje infuzije	3955
X01035	Određivanje glikemije glukometrom	
X01036	Kateterizacija mokraćne bešike kod muškarca sa ili bez ispiranja	2310
X01038	Punkciona biopsija štitne žlijezde	
X01039	Provođenje klizme za čišćenje	5302
X01040	Snimanje i očitavanje EKG (6 ili 12 odvoda) elektrokardiograma	1616
X01041	Kateterizacija mokraćne bešike, uvođenje trajnog katetera ili zamjena trajnog katetera kod žene	
X01042	Kateterizacija mokraćne bešike, uvođenje trajnog katetera ili zamjena trajnog katetera kod muškarca	
X01044	Termografija	5315
X01046	Endotrahealna intubacija	3603
X01047	Hirurško zbrinjavanje uraslog nokta	5303
X01048	Hirursko zbrinjavanje oboljelog nokta	5304
X01049	Punkcija u terapijske ili dijagnostičke svrhe	5305
X01050	Toaleta veće rane mokrim oblogama, jedan dnevno	2162
X01051	Lokalna anestezija - regionalna	5306
X01052	Pregled,kontrolaiprevijanje -komplikovani	5307
X01053	Toaleta kanile nakon traheotomiie	5308
X01054	Plasiranje/evakuacija nazogastricne lli orogastricne sonde sa lavazom	5309
X01055	Lokalna anestezija	5310
X01058	Plasiranje/evakuacija nazogastrične ili orogastrične sonde sa ispiranjem	5311
X01059	Odstranjivanje stranog tijela iz slušnog kanala, nosne šupljine i orofarinksa	5312
X01060	Tuberkulinsko testiranje	5313
X01061	Uzimanje guste kapi i perifernog razmaza	5314
X01062	Skidanje ixodes ricinusa sa kože	3345
X01064	Okluzivna pletismografija arterijskog ili venskog protoka	5316
X01065	Fotopletismografija	5317
X01066	Reografija gornjih ili donjih ekstremiteta	5318
X01067	Mjerenje pritiska površinskih vena	5319
X01068	Intraarterijska aplikacija terapije perfuzorom	5320
X01069	Piroterapija	5321
X01070	Terapija febrolnat aparatom	5322
X01071	Terapija fluotron aparatom	5323
X01073	Terapija fototron aparatom	
X01108	Lokalna anestezija - manja	
X02001	cYaGentaoY 3.90 -testiranje)	1995
X02002	Incizija i drenaža većeg kožnog ili potkožnog abscesa, karbunkula, flegmone ili hematoma	
X02003	Incizijai drenaza veceg koznog ili potkoznog abscesa,karbunkula. flegmone illi hematoma	5324
X02005	Prednja tamponada nosa	4607
X02011	Snimanje i čitanje spirometrije	1617
X02012	Bronhodilatatorni test	1989
X02013	Dijagnostička punkcija pleure	3354
X02014	Evakuaciona punkcija pleure	3604
X02015	Evakuaciona punkcija pleure sa lavažom	5325
X02019	Repozicija parafimoze	5326
X02020	Repozicija ukliještene kile	5327
X02021	Ekstirpacija ateroma, ciste, ksantoma ili manjeg benignog tumora	5328
X02026	Lumbalna punkcija	5329
X02027	Rektoskopija sa uzimanjem isječka	5330
X02028	Rektoskopija	2134
X02029	Rektosigmoidoskopija	3753
X02030	Sternalna punkcija	5331
X02031	Kauterizacija, elektrokauterizacija ili kriokauterizacija benignih ili premalignih lezija kože i sluznica, sa ili bez odstranjivanja, jedna lezija	5332
X02032	Kauterizacija, elektrokauterizacija ili kriokauterizacija benignih ili premalignih lezija kože i sluznica, sa ili bez odstranjivanja, dvije lezije	5333
X02033	Odstranjivanje stranog tijela iz kože i potkožnog tkiva	5334
X02034	Ekscizija biopsija kože, potkožnog tkiva i sluznice sa direktnom suturom rane	5335
X02035	Obrada stomačnog soka mikroskopska	5336
X02036	Primarna obrada rane (sa šavovima)	5337
X02037	Uzimanje krvi i određivanje pH arterijske krvi	5338
X02038	Ekscizija manjih benignih multiroznih ožiljaka, fibroznih, cističnih kongenitalnih lezija i sluznica, potkožnog tkiva sa direktnom suturom rane	5339
X02039	Sekundarna obrada rane	5340
X02040	Perkutana biopsija jetre	2220
X02041	Lokalna anestezija - veća	5341
X02042	Ispiranje želuca	5342
X02043	Kauterizacija, elektrokauterizacija ili kriokauterizacija benignih ili premalignih lezija kože i sluznica, sa ili bez odstranjivanja, tri lezije	5343
X02044	Kauterizacija, elektrokauterizacija ili kriokauterizacija benignih ili premalignih lezija kože i sluznica, sa ili bez odstranjivanja, četiri lezije	5344
X02045	Kauterizacija, elektrokauterizacija ili kriokauterizacija benignih ili premalignih lezija kože i sluznica, sa ili bez odstranjivanja, pet i više lezija	5345
X02201	Ispitivanje kožne preosjetljivosti na inhalacione alergene (alergološko prick - testiranje)	
X02246	Nespecifični bronhoprovokacioni test	5346
X03002	Spoljašnja defibrilacija srca	5349
X03012	DXA (osteodenzitometrija)	5350
X03014	Cistoskopija kod žene (uračunato ispiranje bešike)	2201
X03015	Cistoskopija kod muškarca ili djeteta (uračunato ispiranje bešike)	2200
X03018	Elektrokoagulacija ili ekscizija condilomata acuminata bez obzira na lokalizaciju	5351
X03019	Primarna, primarno odložena ili sekundarna obrada opekotina, koje zahvataju do 10% površine tijela, a tretiraju se ambulantno	5352
X03020	Ezofagogastroduodenoskopija sa injekcionom hemostazom	5353
X03021	Ekscizija i direktna sutura benignih lezija kože, lezija dijametra preko 4 cm	5354
X03026	Ezofagogastroduodenoskopija sa biopsijom	5355
X03027	Ezofagogastroduodenoskopija	5356
X03028	Kolonoskopija bez biopsije	5357
X03029	Kolonoskopija sa biopsijom sa kolona i/ili terminalnog ileuma	5358
X03030	Ezofagogastroduodenoskopija sa Helicobacter pylori testom	5359
X03031	Ezofagogastroduodenoskopija sa ekstrakcijom stranog tijela	5360
X03032	Ezofagogastroduodenoskopija sa polipektomijom	5361
X03033	Ezofagogastroduodenoskopija sa plasiranjem band ligature	5362
X03039	DXA - Vertebromorfometrija	5363
X03040	Ezofagogastroduodenoskopija sa mehaničkom (hemoklips) hemostazom	5364
X03041	Kolonoskopija sa ili bez terminalne ileoskopije sa i bez biopsije	5365
X03042	Kolonoskopija sa elektrokauterizacijom polipa	5366
X03043	Kolonoskopija sa polipektomijom i postavljanjem endo klipsa	5367
X03044	Kolonoskopija sa mukozektomijom	5368
X03045	Kolonoskopija sa injekcionom hemostazom	5369
X03046	Kolonoskopija sa mehaničkom (hemoklips) hemostazom	5370
X03047	Kolonoskopija sa dilatacijom	5371
X03048	Ezofagogastroduodenoskopija sa plasiranjem/vađenjem PEG-a	5372
X03049	Ezofagogastroduodenoskopija sa dilatacijom	5373
X03050	Ezofagogastroduodenoskopija sa mukozektomijom	5374
X03051	Plasiranje/evakuacija Sengstaken-Blakemor sonde	5375
X03052	Plasiranje/evakuacija nazo-jejunalne sonde	5376
X03053	Bronhoskopija rigidna	5377
X03054	Bronhoskopija fleksibilna sa aspiracijom i/ili lavažom	5378
X03055	Peribronhijalna aspiracijska biopsija	5379
X03056	Četkanje-struganje bronha (braš biopsija)	5380
X03057	Bronhoskopija fleksibilna sa lavažom	5381
X03058	Bronhoskopija rigidna sa lavažom	5382
X03059	Injekciona i/ili mehanička hemostaza ampularne regije	5383
X03060	APC koagulacija pri ezofagogastroduodenoskopiji	5384
X03061	APC koagulacija tankog crijeva	5385
X03062	APC koagulacija kolona	5386
X03063	Endoskopska ultrasonografija gornjeg GI trakta	5387
X03064	Endoskopska ultrasonografija rektuma	5388
X03065	Endoskopska ultrasonografija sa biopsijom	5389
X03066	DBE (double balloon endoskopija) tankog crijeva	5390
X03067	Kapilaroskopija	4118
X03068	Ekscizija lezije bronha sa bronhoskopijom	5391
X03069	Traheotomija	5392
X03070	Traheotomija sa odstranjenjem stranog tijela iz traheje	5393
X03071	Endoskopsko odstranjenje stranog tijela iz traheje	5394
X03072	Endoskopska ekscizija promjena na zidu traheje	5395
X03073	Endoskopska elektrokoagulacija lezija na traheji	5396
X03074	Endoskopska laser resekcija promjena na traheji	5397
X03075	Endoskopska dilatacija stenoze traheje	5398
X03076	Traheobronhoskopija sa odstranjivanjem stranog tijela kod djece (do 10 godina)	5399
X03077	Traheobronhoskopija sa odstranjivanjem stranog tijela kod odraslih	5400
X03078	Traheobronhoskopija donje - kroz vještački otvor	5401
X03079	Proktosigmoidoskopija, dijagnostička sa odstranjivanjem papiloma ili polipa	5402
E02001	Prvi pregled - internista	4870
E02002	Ponovni (kontrolni) pregled - internista	3904
E07001	Prvi pregled - pulmolog	4873
E07002	Ponovni (kontrolni) pregled - pulmolog	3339
E07003	Prvi pregled - pneumoftiziolog	4874
E07004	Ponovni (kontrolni) pregled - pneumoftiziolog	4875
X17001	Testovi funkcije disanja - dilucijska metoda sa helijem	5854
X17002	Testovi funkcije disanja - krivulja protok-volumen	5855
X17003	Testovi funkcije disanja - komplijansa pluća	5856
X17004	Testovi funkcije disanja - test višekratnog udaha	5857
X17005	Tjelesna pletismografija	5858
X17006	Test arterijsko-alveolarnog gradijenta CO2	1990
X17007	Transbronhijalna punkcija	5859
X17008	Transbronhijalna punkcija	5860
X18001	Polisomnografija	4115
X18002	Volumen zatvaranja (Closing volumen)	5861
X18003	Test za homogenost alveolarne ventilacije	5862
X18004	Ergospirometrija	3294
X18005	Transfer faktor pluća	5863
X18006	Test plućne propustljivosti	5864
A01Z	Transplantacija jetre	
A05A	Transplantacija pluća ili srca/pluća	
A05Z	Transplantacija srca	
A06A	Traheostomija sa ventilacijom > 95 sati sa vrlo teškim KK	
A06B	Traheostomija sa ventilacijom >95 sati bez vrlo teškim KK ili Trah/Vent >95 sa teškim KK	
A06C	Ventilacija >95 sati bez vrlo teškim KK	
A06D	Traheostomija bez vrlo teškim KK	
A07Z	Alogenetska transplantacija koštane srži	
A08A	Autologna transplantacija koštane srži sa vrlo teškim KK	
A08B	Autologna transplantacija koštane srži bez vrlo teškim KK	
A09A	Transplantacija bubrega sa transplantacijom pankreasa ili sa vrlo teškim KK	
A09B	Transplantacija bubrega bez transplantacije pankreasa bez vrlo teškim KK	
A10Z	Ugradnja uređaja za ventrikularnu asistenciju	
A11A	Ugradnja implantabilnog uređaja za spinalnu infuziju sa vrlo teškim KK	
A11B	Ugradnja implantabilnog uređaja za spinalnu infuziju bez vrlo teškim KK	
A12Z	Ugradnja neurostimulatora	
A40Z	Ekstrakorporalna membranska oksigenacija (EKMO) bez operacije srca	
B01A	Revizija ventrikularnog šanta sa vrlo teškim ili teškim KK	
B01B	Revizija ventrikularnog šanta bez vrlo teškim ili teškim KK	
B02A	Kraniotomija sa vrlo teškim KK	
B02B	Kraniotomija sa teškim KK	
B02C	Kraniotomija bez vrlo teškim ili teškim KK	
B03A	Zahvati na kičmenom stubu sa vrlo teškim ili teškim KK	
B03B	Zahvati na kičmenom stubu bez vrlo teškim ili teškim KK	
B04A	Ekstrakranijalni zahvati na krvnim sudovima sa vrlo teškim ili teškim KK	
B04B	Ekstrakranijalni zahvati na krvnim sudovima bez vrlo teškim ili teškim KK	
B05Z	Operacija karpalnog kanala	
B06A	Zahvati zbog cerebralne paralize, mišićne distrofije, neuropatije sa KK	
B06B	Zahvati zbog cerebralne paralize, mišićne distrofije, neuropatije bez KK	
B07A	Zahvati na perifernim i kranijalnim nervima i ostali zahvati na nervnom sistemu sa KK	
B07B	Zahvati na perifernim i kranijalnim nervima i ostali zahvati na nervnom sistemu bez KK	
B40Z	Plazmafereza kod neuroloških bolesti, istog dana	
B41Z	Telemetrijski EEG monitoring	
B42A	Dijagnostika nervnog sistema sa ventilacijskom podrškom sa vrlo teškim KK	
B42B	Dijagnostika nervnog sistema sa ventilacijskom podrškom bez vrlo teškim KK	
B60A	Akutna paraplegija/kvadriplegija sa ili bez operativnog zahvata sa vrlo teškim KK	
B60B	Akutna paraplegija/kvadriplegija sa ili bez operativnog zahvata bez vrlo teškim KK	
B61A	Stanja kičmene moždine sa ili bez operativnog zahvata sa vrlo teškim ili teškim KK	
B61B	Stanja kičmene moždine sa ili bez operativnog zahvata bez vrlo teškim ili teškim KK	
B62Z	Prijem zbog afereze	
B63Z	Demencije i ostali hronični poremećaji funkcije mozga	
B64A	Delirijum sa vrlo teškim KK	
B64B	Delirijum bez vrlo teškim KK	
B65Z	Cerebralna paraliza	
B66A	Neoplazme (tumori) nervnog sistema sa vrlo teškim ili teškim KK	
B66B	Neoplazme (tumori) nervnog sistema bez vrlo teškim ili teškim KK	
B67A	Degenerativni poremećaji nervnog sistema sa vrlo teškim ili teškim KK	
B67B	Degenerativni poremećaji nervnog sistema sa umjerenim KK	7796
B67C	Degenerativni poremećaji nervnog sistema bez vrlo teškim KK	
B68A	Multipla skleroza i cerebralna ataksija sa vrlo teškim ili teškim KK	
B68B	Multipla skleroza i cerebralna ataksija bez KK	
B69A	TIA i precerebralna okluzija sa vrlo teškim ili teškim KK	
B69B	TIA i precerebralna okluzija bez vrlo teškim ili teškim KK	
B70A	Moždani udar i drugi cerebrovaskularni poremećaji sa vrlo teškim KK	
B70B	Moždani udar i drugi cerebrovaskularni poremećaji sa teškim KK	
B70C	Moždani udar i drugi cerebrovaskularni poremećaji bez vrlo teškim ili teškim KK	
B70D	Moždani udar i drugi cerebrovaskularni poremećaji, smrtni ishod ili premještanje u drugu ustanovu, boravak < 5 dana	
B71A	Poremećaji kranijalnih i perifernih nerava sa KK	
B71B	Poremećaji kranijalnih i perifernih nerava bez KK	
B72A	Infekcija nervnog sistema osim virusnog meningitisa sa vrlo teškim ili teškim KK	
B72B	Infekcija nervnog sistema osim virusnog meningitisa bez vrlo teškim ili teškim KK	
B73Z	Virusni meningitis	
B74A	Netraumatski stupor i koma sa KK	
B74B	Netraumatski stupor i koma bez KK	
B75Z	Febrilne konvulzije	
B76A	Epi napad sa vrlo teškim ili teškim KK	
B76B	Epi napad bez vrlo teškim ili teškim KK	
B77Z	Glavobolja	
B78A	Intrakranijalna povreda sa vrlo teškim ili teškim KK	
B78B	Intrakranijalna povreda bez vrlo teškim ili teškim KK	
B79A	Fraktura lobanje sa vrlo teškim ili teškim KK	
B79B	Fraktura lobanje bez vrlo teškim ili teškim KK	
B80Z	Druge povrede glave	
B81A	Drugi poremećaji nervnog sistema sa vrlo teškim ili teškim KK	
B81B	Drugi poremećaji nervnog sistema bez vrlo teškim ili teškim KK	
B82A	Hronična i neodređena paraplegija/kvadriplegija sa ili bez operativnog zahvata sa vrlo teškim/teškim KK	
B82B	Hronična i neoznačena paraplegija/kvadriplegija sa ili bez operativnog zahvata sa teškim KK	
B82C	Hronična i neoznačena paraplegija/kvadriplegija sa ili bez operativnog zahvata bez vrlo teškim/teškim KK	
C01Z	Zahvati zbog penetrantne povrede oka	
C02Z	Enukleacija i zahvati na orbiti	
C03Z	Zahvati na mrežnjači	
C04Z	Veliki zahvati na rožnjači, beonjači i konjuktivi	
C05Z	Dakriocistorinostomija	6591
C10Z	Zahvati zbog strabizma	
C11Z	Zahvati na kapcima	
C12Z	Drugi zahvati na rožnjači, beonjači i konjuktivi	
C13Z	Zahvati na suznom aparatu	
C14Z	Drugi zahvati na oku	
C15A	Glaukom i složeni zahvati zbog katarakte	
C15B	Glaukom i složeni zahvati zbog katarakte, isti dan	
C16Z	Zahvati na sočivu	
C60A	Akutne i velike infekcije oka sa KK	
C60B	Akutne i velike infekcije oka bez KK	
C61A	Neurološki poremećaji i poremećaji krvnih sudova oka sa KK	
C61B	Neurološki poremećaji i poremećaji krvnih sudova oka bez KK	
C62Z	Hifema i medicinski oslabljeno oko	
C63Z	Drugi poremećaji oka	
D01Z	Ugradnja kohlearnog implantata	6347
D02A	Zahvati na glavi i vratu sa vrlo teškim ili teškim KK	
D02B	Zahvati na glavi i vratu, sa malignom bolešću, ili sa umjerenim KK	
D02C	Zahvati na glavi i vratu, bez maligne bolesti, bez KK	
D03Z	Hirurški zahvat kod rascijepa usne ili nepca	
D04A	Operacija maksilarne regije sa KK	
D04B	Operacija maksilarne regije bez KK	
D05Z	Zahvati na parotidnoj žljezdi	
D06Z	Zahvati na sinusima i složeni zahvati na srednjem uhu	
D10Z	Zahvati na nosu	
D11Z	Tonzilektomija i/ili adenoidektomija	
D12Z	Drugi zahvati na uhu, nosu, usnoj šupljini i grlu	
D13Z	Miringotomija sa ugradnjom cjevčice	
D14Z	Zahvati na usnoj šupljini i pljuvačnim žljezdama	
D15Z	Vađenje i nadoknada zuba	
D40Z	Vađenje i nadoknada zuba	
D60A	Maligna bolest uha, nosa, usne šupljine i grla sa vrlo teškim ili teškim KK	
D60B	Maligna bolest uha, nosa, usne šupljine i grla bez vrlo teškim ili teškim KK	
D61Z	Gubitak ravnoteže	
D62Z	Krvarenje iz nosa - Epistaxis	
D63Z	Zapaljenje srednjeg uha i infekcija gornjih respiratornih puteva	7797
D64Z	Laringotraheitis i epiglotitis	
D65Z	Trauma i deformacija nosa	
D66A	Druge dijagnoze uha, nosa, usne šupljine i grla sa KK	
D66B	Druge dijagnoze kod uha, nosa, usne šupljine i grla bez KK	
D67A	Poremećaji usne šupljine i zuba, osim vađenja i nadoknade zuba	
D67B	Poremećaji usne šupljine i zuba, osim vađenja i nadoknade zuba, isti dan	
E01A	Veliki zahvati na grudnom košu sa vrlo teškim KK	
E01B	Veliki zahvati na grudnom košu bez vrlo teškim KK	
E02A	Drugi operativni zahvati na respiratornom sistemu sa vrlo teškim KK	
E02B	Drugi operativni zahvati na respiratornom sistemu sa teškim ili umjerenim KK	
E02C	Druge bolesti ili operativni zahvati na respiratornom sistemu bez KK	
E40A	Bolesti respiratornog sistema sa ventilacijskom podrškom sa vrlo teškim KK	
E40B	Bolesti respiratornog sistema sa ventilacijskom podrškom bez vrlo teškim KK	
E41Z	Bolest respiratornog sistema sa neinvazivnom ventilacijom	
E42A	Bronhoskopija sa vrlo teškim KK	
E42B	Bronhoskopija bez vrlo teškim KK	
E42C	Bronhoskopija, istog dana	
E60A	Cistična fibroza sa vrlo teškim ili teškim KK	
E60B	Cistična fibroza bez vrlo teškim ili teškim KK	
E61A	Plućna embolija sa vrlo teškim KK	
E61B	Plućna embolija bez vrlo teškim KK	
E62A	Respiratorne infekcije sa vrlo teškim KK	
E62B	Respiratorne infekcije sa teškim ili umjerenim KK	7801
E62C	Respiratorne infekcije bez KK	7799
E63Z	Apneja u spavanju	
E64A	Edem pluća i respiratorna insuficijencija sa vrlo teškim KK	
E64B	Edem pluća i respiratorna insuficijencija bez vrlo teškim KK	
E65A	Hronična opstruktivna bolest respiratornih puteva sa vrlo teškim ili teškim KK	
E65B	Hronična opstruktivna bolest respiratornih puteva bez vrlo teškim ili teškim KK	
E66A	Velika trauma grudnog koša sa vrlo teškim KK	
E66B	Velika trauma grudnog koša sa teškim ili umjerenim KK	
E66C	Velika trauma grudnog koša bez KK	
E67A	Respiratorni znaci i simptomi sa vrlo teškim ili teškim KK	
E67B	Respiratorni znaci i simptomi bez vrlo teškim ili teškim KK	
E68A	Pneumotoraks sa KK	
E68B	Pneumotoraks bez KK	
E69A	Bronhitis i astma sa KK	7803
E69B	Bronhitis i astma bez KK	7800
E70A	Veliki kašalj i akutni bronhiolitis sa KK	
E70B	Veliki kašalj i akutni bronhiolitis bez KK	
E71A	Respiratorne neoplazme sa vrlo teškim KK	7804
E71B	Respiratorne neoplazme bez vrlo teškim KK	
E72Z	Respiratorni problemi koji potiču iz neonatalnog perioda	
E73A	Pleuralni izliv sa vrlo teškim KK	
E73B	Pleuralni izliv sa teškim ili umjerenim KK	
E73C	Pleuralni izliv bez KK	
E74A	Intersticijalna bolest pluća sa vrlo teškim KK	
E74B	Intersticijalna bolest pluća sa teškim ili umjerenim KK	
E74C	Intersticijalna bolest pluća bez KK	
E75A	Druge bolesti respiratornog sistema sa vrlo teškim KK	
E75B	Druge bolesti respiratornog sistema sa teškim ili umjerenim KK	
E75C	Druge bolesti respiratornog sistema bez KK	
E76Z	Tuberkuloza respiratornog trakta	
F01A	Implantacija ili zamjena AICD, potpuni sistem, sa vrlo teškim KK	
F01B	Implantacija ili zamjena AICD, potpuni sistem, bez vrlo teškim KK	
F02Z	Druge AICD procedure	
F03A	Zahvati na srčanim zaliscima sa primjenom ekstrakorporalne cirkulacije, sa invazivnom dijagnostikom na srcu sa vrlo teškim KK	
F03B	Zahvati na srčanim zaliscima sa primjenom ekstrakorporalne cirkulacije, sa invazivnom dijagnostikom na srcu bez vrlo teškim KK	
F04A	Zahvati na srčanim zaliscima sa primjenom ekstrakorporalne cirkulacije, bez invazivne dijagnostike na srcu sa vrlo teškim KK	
F04B	Zahvati na srčanim zaliscima sa primjenom ekstrakorporalne cirkulacije, bez invazivne dijagnostike na srcu bez vrlo teškim KK	
F05A	Koronarni bajpas sa invazivnom dijagnostikom na srcu sa ponovnom operacijom ili sa vrlo teškim KK	
F05B	Koronarni bajpas sa invazivnom dijagnostikom na srcu bez ponovne operacije bez vrlo teškim KK	
F06A	Koronarni bajpas bez invazivne dijagnostike na srcu sa ponovnom operacijom ili sa vrlo teškim ili teškim KK	
F06B	Koronarni bajpas bez invazivne dijagnostike na srcu bez ponovne operacije bez vrlo teškim ili teškim KK	
F07A	Drugi kardiotorakalni/vaskularni zahvati sa primjenom ekstrakorporalne cirkulacije (CPB pumpa) sa vrlo teškim KK	
F07B	Drugi kardiotorakalni/vaskularni zahvati sa primjenom ekstrakorporalne cirkulacije (CPB pumpa) sa teškim ili umjerenim KK	
F07C	Drugi kardiotorakalni/vaskularni zahvati sa primjenom ekstrakorporalne cirkulacije (CPB pumpa) bez KK	
F08A	Veliki rekonstruktivni zahvati na vaskularnom sistemu bez primjene ekstrakorporalne cirkulacije (CPB pumpa) sa vrlo teškim KK	
F08B	Veliki rekonstruktivni zahvati na vaskularnom sistemu bez primjene ekstrakorporalne cirkulacije (CPB pumpa) bez vrlo teškim KK	
F09A	Drugi kardiotorakalni zahvati bez primjene ekstrakorporalne cirkulacije (CPB pumpa) sa vrlo teškim KK	
F09B	Drugi kardiotorakalni zahvati bez primjene ekstrakorporalne cirkulacije (CPB pumpa) sa teškim ili umjerenim KK	
F09C	Drugi kardiotorakalni zahvati bez primjene ekstrakorp. cirkulacije (CPB pumpa) bez KK	
F10A	Interventni koronarni zahvat sa akutnim infarktom miokarda sa vrlo teškim KK	
F10B	Interventni koronarni zahvat sa akutnim infarktom miokarda bez vrlo teškim KK	
F11A	Amputacija zbog poremećaja cirkulatornog sistema, osim gornjeg ekstremiteta i prstiju na nozi, sa vrlo teškim KK	
F11B	Amputacija zbog poremećaja cirkulatornog sistema, osim gornjeg ekstremiteta i prstiju na nozi, bez vrlo teškim KK	
F12A	Ugradnja ili zamjena pejsmejkera, potpuni sistem sa vrlo teškim KK	
F12B	Ugradnja ili zamjena pejsmejkera, potpuni sistem bez vrlo teškim KK	
F13A	Amputacija gornjeg ekstremiteta i prstiju na nozi zbog poremećaja cirkulatornog sistema sa vrlo teškim ili teškim KK	
F13B	Amputacija gornjeg ekstremiteta i prstiju na nozi zbog poremećaja cirkulatornog sistema bez vrlo teškim ili teškim KK	
F14A	Zahvati na kardiovaskularnom sistemu, osim velike rekonstrukcije, bez primjene ekstrakorporalne cirkulacije (CPB pumpa) sa vrlo teškim KK	
F14B	Zahvati na kardiovaskularnom sistemu, osim velike rekonstrukcije, bez primjene ekstrakorporalne cirkulacije (CPB pumpa) sa teškim ili umjerenim KK	
F14C	Zahvati na kardiovaskularnom sistemu, osim velike rekonstrukcije, bez primjene ekstrakorporalne cirkulacije (CPB pumpa) bez KK	
F15A	Interventni koronarni zahvati, bez akutnog infarkta miokarda, sa ugradnjom stenta sa KK	
F15B	Interventni koronarni zahvati, bez akutnog infarkta miokarda, sa ugradnjom stenta bez KK	
F16A	Interventni koronarni zahvati, bez akutnog infarkta miokarda, bez ugradnje stenta sa KK	
F16B	Interventni koronarni zahvati, bez akutnog infarkta miokarda, bez ugradnje stenta bez KK	
