5286	Transanalna ekstirpacija tumora rektuma
5287	Niska prednja resekcija rektuma (anastomoza ispod 10 cm od analne ivice)
5288	Visoka prednja resekcija rektuma (anastomoza preko 10 cm od analne ivice)
5290	Lokalna anestezija — površinska
5291	Davanje kiseonika
5292	Uzimanje briseva sa slanjem na analizu
5293	Uzimanje sputuma za analizu na bakterije i gljivice
5294	Aspiraciona punkcija apscesa ili hematoma
5295	Toaleta i održavanje stoma
5296	Toaleta vještačkog anusa
5297	Primarna obrada rane (bez šavova)
5298	Davanje subkutanih i intramuskularnih injekcija
5299	Pregled, kontrola i previjanje — nekomplikovani
5300	Ekstirpacija ili biopsija limfne žlijezde
5301	Uzimanje sputuma za citološku analizu
5302	Provođenje klizme za čišćenje
5303	Endotrahealna intubacija
5304	Hirurško zbrinjavanje oboljelog nokta
5305	Incizija i drenaža furunkula, karbunkula, zagnojenih cista, mastitisa
5306	Transfuzija krvi i krvnih derivata
5307	Pregled, kontrola i previjanje — komplikovani
5308	Toaleta kanile nakon traheotomije
5309	Plasiranje/evakuacija nazogastrične ili orogastrične sonde sa lavažom
5310	Ishrana bolesnika preko sonde — jedan obrok
5311	Lokalna anestezija — manja
5312	Odstranjivanje stranog tijela iz slušnog kanala, nosne šupljine i orofarinksa
5313	Tuberkulinsko testiranje
5314	Uzimanje guste kapi i perifernog razmaza
5315	Termografija
5316	Okluzivna pletizmografija arterijskog ili venskog protoka
5317	Fotopletizmografija
5318	Reografija gornjih ili donjih ekstremiteta
5319	Mjerenje pritiska površinskih vena
5320	Intraarterijalna aplikacija terapije perfuzorom
5321	Piroterapija
5322	Terapija Flebomat aparatom
5323	Terapija Fluotron aparatom
5324	Incizija i drenaža većeg kožnog ili potkožnog apscesa, karbunkula ili hematoma
5325	Evakuaciona punkcija pleure sa lavažom
5326	Repozicija parafimoze
5327	Repozicija uklještene kile
5328	Ekstirpacija ateroma, ciste, ksantoma ili manjeg benignog tumora
5329	Lumbalna punkcija
5330	Rektoskopija sa uzimanjem isječka
5331	Sternalna punkcija
5332	Kauterizacija, elektrokauterizacija ili kriokauterizacija benignih ili premalignih kožnih promjena (manjih)
5333	Kauterizacija, elektrokauterizacija ili kriokauterizacija benignih kožnih promjena (srednjih)
5334	Odstranjivanje stranog tijela iz kože i potkožnog tkiva
5335	Ekscizijska biopsija kože, potkožnog tkiva i sluznice — direktni šav
5336	Obrada stomačnog soka — mikroskopska
5337	Primarna obrada rane (sa šavovima)
5338	Uzimanje krvi i određivanje pH arterijske krvi
5339	Ekscizija manjih benignih tumoroznih ožiljaka, fibroznih, cističnih promjena
5340	Sekundarna obrada rane
5341	Lokalna anestezija — veća
5342	Ispiranje želuca
5343	Kauterizacija, elektrokauterizacija ili kriokauterizacija benignih kožnih promjena (većih)
5344	Kauterizacija, elektrokauterizacija ili kriokauterizacija benignih kožnih promjena (opsežnih)
5345	Kauterizacija, elektrokauterizacija ili kriokauterizacija benignih kožnih promjena (višestrukih)
5346	Nespecifični bronhoprovokacioni test
5349	Spoljašnja defibrilacija srca
5350	DXA (osteodenzitometrija)
5351	Elektrokoagulacija ili ekscizija condyloma acuminata bez opsega
5352	Primarna, primarno odložena ili sekundarna obrada opekotina
5353	Ezofagogastroduodenoskopija sa injekcionom hemostazom
5354	Ekscizija i direktna sutura benignih lezija kože
5355	Ezofagogastroduodenoskopija sa biopsijom
5356	Ezofagogastroduodenoskopija
5357	Kolonoskopija bez biopsije
5358	Kolonoskopija sa biopsijom kolona i/ili terminalnog ileuma
5359	Ezofagogastroduodenoskopija sa Helicobacter pylori testom
5360	Ezofagogastroduodenoskopija sa ekstrakcijom stranog tijela
5361	Ezofagogastroduodenoskopija sa polipektomijom
5362	Ezofagogastroduodenoskopija sa plasiranjem band ligature
5363	DXA — vertebromorfometrija
5364	Ezofagogastroduodenoskopija sa mehaničkom (hemoklips) hemostazom
5365	Kolonoskopija sa ili bez terminalne ileoskopije, sa ili bez biopsije
5366	Kolonoskopija sa elektrokauterizacijom polipa
5367	Kolonoskopija sa polipektomijom i postavljanjem endoklipsa
5368	Kolonoskopija sa mukozektomijom
5369	Kolonoskopija sa injekcionom hemostazom
5370	Kolonoskopija sa mehaničkom (hemoklips) hemostazom
5371	Kolonoskopija sa dilatacijom
5372	Ezofagogastroduodenoskopija sa plasiranjem/vađenjem PEG-a
5373	Ezofagogastroduodenoskopija sa dilatacijom
5374	Ezofagogastroduodenoskopija sa mukozektomijom
5375	Plasiranje/evakuacija Sengstaken-Blakemore sonde
5376	Plasiranje/evakuacija nazo-jejunalne sonde
5377	Bronhoskopija — rigidna
5378	Bronhoskopija fleksibilna sa aspiracijom i/ili lavažom
5379	Peribronhijalna aspiracijska biopsija
5380	Četkanje–struganje bronha (braš biopsija)
5381	Bronhoskopija fleksibilna sa lavažom
5382	Bronhoskopija rigidna sa lavažom
5383	Injekciona i/ili mehanička hemostaza ampularne regije
5384	APC koagulacija pri ezofagogastroduodenoskopiji
5385	APC koagulacija tankog crijeva
5386	APC koagulacija kolona
5387	Endoskopska ultrasonografija gornjeg GI trakta
5388	Endoskopska ultrasonografija rektuma
5389	Endoskopska ultrasonografija sa biopsijom
5390	DBE (double balloon enteroskopija) tankog crijeva
5391	Ekscizija lezije bronha sa bronhoskopijom
5392	Traheotomija
5393	Traheotomija sa odstranjenjem stranog tijela iz traheje
5394	Endoskopsko odstranjenje stranog tijela iz traheje
5395	Endoskopska ekscizija promjena na zidu traheje
5396	Endoskopska elektrokoagulacija lezija na traheji
5397	Endoskopska laser resekcija promjena na traheji
5398	Endoskopska dilatacija stenoza traheje
5399	Traheobronhoskopija sa odstranjivanjem stranog tijela kod djece (do 10 godina)
5400	Traheobronhoskopija sa odstranjivanjem stranog tijela kod odraslih
5401	Traheobronhoskopija donja — kroz vještački otvor
5402	Proktosigmoidoskopija — dijagnostička sa odstranjivanjem
5403	Sekret vagine
5404	Citohormonalna analiza razmaza
5405	Aplikacija lijeka u grlić materice
5406	Elektrokoagulacija cerviksa uterusa — površna po seansi
5407	CTG — kardiotokografija u trudnoći
5408	Arteficijalni prekid trudnoće do 3 mjeseca — kiretaža
5409	Prekid trudnoće — medikamentozni, upotreba laminaria, hidrauličnih dilatatora
5410	Eksplorativna kiretaža
5411	Skidanje cerclage-a
5412	Punctio cavi Douglasi, drenaža pelvičnog abscesa, kolpotomija
5413	Razvoj laktacije i prevencija komplikacija kod prvorotki
5414	Tuširanje erozija
5415	Kontrola mehaničkog kontraceptivnog sredstva
5416	Liječenje ragada
5417	Liječenje staze
5418	Incizija puerperalnog abscesa dojke
5419	Incizija i drenaža apscesa Bartholinijeve žlijezde
5420	Uzimanje biopsije labija i vulve
5421	Revizija cerviksa
5422	Amnioskopija
5423	Dilatacija cerviksa — instrumentalna
5424	Intratubarna injekcija antibiotičke supstance
5425	Hladna koagulacija promjena na grliću materice
5426	Vulvoskopija
5427	Uzimanje uzorka radi histološkog pregleda endometrija
5428	Uzimanje biopsije vagine
5429	Uzimanje biopsije cerviksa ili endometrijuma
5430	Polipektomija (grlića materice, šupljine materice)
5431	Abrazija kondiloma vulve i vagine
5432	Insuflacija tuba — po seansi (max. 3 seanse)
5433	Ultrazvučni pregled u toku trudnoće
5434	Dovršavanje inkompletnog pobačaja do 3 mjeseca — kiretaža
5435	Rekiretaža (nakon porođaja, abortusa, eksplorativne kiretaže)
5436	Punkcija plodove vode kod polihidramniona
5437	Kiretaža kod postpartalnog krvavljenja
5438	Ekstirpacija Bartholinijeve ciste (extirpatio cystae glandulae Bartholini)
5439	Dilatacija introitusa vagine sa anestezijom
5440	Incizija i drenaža apscesa vulve
5441	Transvaginalna Douglasova punkcija cistične mase
5442	Operacija ciste vagine
5443	Kolporafija — šav većih povreda vagine, neakušerskih
5444	Ekscizija benignih lezija vagine
5445	Uklanjanje vaginalnih septuma
5446	Kolpoperineorafija — šav većih povreda vagine i perineuma, neakušerskih
5447	Postkoitalni test ili Sims-Hunerov test
5448	Histerometrija
5449	Ekscizija himena
5450	Dilatacija i kiretaža — odstranjenje mole hydatidose (missed abortion)
5451	Uklanjanje tumora vaginalnog zida
5452	Metroplastika
5453	Ekstrakcija stranog tijela iz vagine
5454	Biopsija horionskih čupica
5455	Kordocenteza
5456	Određivanje i propisivanje naočara za odrasle
5457	Fokometrija astigmatičnih i neastigmatičnih stakala
5458	Ekstrakcija stranog tijela rožnjače sa siderozom (abrazija)
5459	Pregled fundusa biomikroskopom i Goldmann lupom sa 3 ogledala
5460	Ispitivanje osjetljivosti na boje
5461	Hirurško zbrinjavanje hordeoluma, abscesa ili flegmone
5462	Određivanje širine konvergencije i divergencije u prostoru
5463	Ultrazvuk u oftalmologiji (A-scan i B-scan)
5464	Tuširanje vežnjače, rožnjače i ivice kapaka
5465	Stavljanje zavoja za oko — mali zavoj
5466	Stavljanje zavoja za oko — veliki zavoj
5467	Perimetrija — određivanje širine vidnog polja
5468	Ispitivanje stereo vida — Titmus stereo test
5469	Aplikacija lijeka lokalno
5470	Okluzija
5471	Keratometrija po Javalu
5472	Penalizacija — njeno doziranje i provjeravanje u kabinetu
5473	Ispitivanje supresije i binokularnog vida na Worth-u
5474	Epilacija elektrolizom ili elektrokoagulacijom — seansa
5475	Eutiskopija po Cuppersu
5476	Vježbe na koordinatoru
5477	Vježbe fuzije u prostoru
5478	Vježbe elasticiteta akomodacije i konvergencije kod akomodativnih poremećaja
5479	Pregled ortorajterom i interpretacija nalaza svih funkcija
5480	Ispitivanje polja pogleda — binokularno
5481	Ispitivanje diplopija, paraliza i pareza (Hess-Lancaster test)
5482	Vježbe fuzije na sinoptoforu — sa naknadnim i realnim slikama
5483	Vježbe protiv ARK u prostoru
5484	Vježbe protiv ARK u prostoru (metode eliminacije)
5485	Određivanje i probanje dodatne prizme na korekciono staklo
5486	Visus kod simulacije i agravacije
5487	Ispitivanje polja vida i binokularnog vida kod paralize
5488	Nagel anomaloskopija
5489	Test provokacije na glaukom
5490	Fluoresceinska oftalmoskopija
5491	Fluoresceinska biomikroskopija
5492	Intervencije laserom — manje (kod promjena na konjunktivi)
5493	Intervencije laserom — veće (intervencije na očnom dnu)
5494	Određivanje refrakcije na široku zjenicu bez astigmatizma
5495	Određivanje naočara na usku zjenicu bez astigmatizma
5496	Određivanje naočara na usku zjenicu sa astigmatizmom
5497	Skijaskopija kod odraslih
5498	Određivanje refrakcije na široku zjenicu sa astigmatizmom
5499	Farnsworth test
5500	Pahimetrija
5501	Pupilometrija
5502	Ispitivanje osjećaja svjetlosti sa projekcijom
5503	Skijaskopija kod djece
5504	Određivanje i propisivanje naočara za djecu
5505	Određivanje i propisivanje naočara kod astigmatizma i heteroforije
5506	Davanje injekcije peribulbarno, parabulbarno i subtenonijalno
5507	Oftalmološki pregled na biomikroskopu (pregled dna lupom)
5508	Indirektna oftalmoskopija pomoću binokularnog oftalmoskopa
5509	Ispitivanje osjetljivosti na boje pomoću anomaloskopa
5510	Kiretaža Meibomove žlijezde
5511	Termokauterizacija
5512	Fotosnimak oka u jednoj ekspoziciji
5513	Fotosnimak oka u devet pravaca
5514	Fotosnimak prednjeg segmenta očnog dna u koloru
5515	Perimetrija — statičko određivanje centralnog vidnog polja
5516	Perimetrija profilna — Tübinger
5517	Adaptometrija
5518	Adaptacija — ispitivanje brze adaptacije pomoću tablica po Purkinje-Krakowu
5519	Adaptacija — ispitivanje po Tübingeru
5520	Ispitivanje motiliteta
5521	Vježba mišića u prostoru ili na aparatu
5522	Vježbe vida protiv supresije
5523	Tonografija
5524	Diafanoskopija
5525	Fluoresceinska proba prolaznosti suznih puteva
5526	Fluoresceinska proba rožnjače
5527	Ispitivanje makularne funkcije Amslerovom mrežom
5528	Ispitivanje fiksacije prizmama (Cower test)
5529	Ispitivanje osjećaja svjetlosti pri ispitivanju dvoslika — motilitet
5530	Testovi opterećenja i raster u dijagnostici primarnih glaukoma otvorenog ugla
5531	HRT — Heidelberg retino tomografija
5534	ORL tuširanje
5535	Incizija i drenaža hematoma i abscesa nosnog septuma
5536	Incizija i drenaža peritonzilarnog abscesa — transoralni pristup
5537	Incizija i drenaža retrofaringealnog abscesa — transoralno
5538	Odstranjivanje sekreta iz nosa i sinusa po Proetzu
5539	Ekstirpacija polipa ili čvorića sa glasnica u direktoskopiji
5540	Produvavanje faringotimpanalnih tuba po Politzeru
5541	Infiltracija lijeka kod lezije n. facialisa
5542	Biopsija uha, grla, nosa
5543	Hemostaza poslije tonzilektomije
5544	Hemostaza krvarenja iz nosa — tuširanje, lapiziranje, elektrokauterizacija
5545	Zadnja tamponada nosa
5546	Ispitivanje sluha tonalno-liminarnom audiometrijom kod djece do 7 godina
5547	Kalorički test čula za ravnotežu (Hallpike)
5548	Repozicija svježeg preloma nosnih kostiju sa imobilizacijom
5549	Endoskopski pregled nosa
5550	Laringofaringoskopija indirektna sa biopsijom
5551	Incizija othaematoma ili retroaurikularnog abscesa
5552	Direktoskopija larinksa i hipofarinksa
5553	Direktna laringoskopija sa vađenjem stranog tijela
5554	Određivanje slušnog aparata
5555	Paracenteza bubne opne
5556	Adenotomija u rauš ili lokalnoj anesteziji
5557	Endonazalna hirurška ekstrakcija rinolita ili stranog tijela
5558	Aplikacija lijeka u uvo i nos
5559	Epifaringoskopija direktna
5560	Akustički refleks
5561	Ekstirpacija ateroma, ciste ili manjeg benignog tumora uva
5562	Ekscizija (biopsija) limfnog čvora vrata
5563	Sinehioliza u nosnim kavumima — jednostrana ili obostrana
5564	Ekscizija benignih lezija, fibroznih i cističnih promjena
5565	Ablacija polipa nosa bez etmoidektomije — unilateralna
5566	Operativno odstranjenje stranog tijela iz uha
5567	Mukotomija ili konhotomija — jednostrana ili obostrana
5568	Ekstrakcija kalkulusa iz izvodnog kanala submandibularne žlijezde
5569	Repozicija akutne luksacije viličnog zgloba
5570	Laringomikroskopija sa uzimanjem isječka i ekscizijom
5571	Zatvaranje traheostome
5572	Operativno liječenje cista donjeg zida usne šupljine
5573	Uklanjanje stranog tijela iz mekih tkiva lica
5574	Ekscizija benignih tumora jezika sa primarnom plastikom
5575	Traheostomija — privremena
5576	Punkcija maksilarnog sinusa
5577	Aplikacija štrajfne u uho
5578	Otomikroskopija
5579	Incizija abscesa intraoralnim putem
5580	Incizija othaematoma auricule ili abscesa uha
5581	Resekcija frenuluma
5582	Audiometrija govorna
5583	Epifaringoskopija sa biopsijom
5584	Sutura jezika do 2 cm
5585	Otvorena repozicija svježih preloma nosnih kostiju
5586	Biopsija tumora nosa
5587	Rinomanometrija ili rinorezistometrija
5588	Sutura jezika preko 2 cm
5589	Incizija abscesa ekstraoralnim putem
5590	Ezofagoskopija rigidna — sa odstranjivanjem stranog tijela kod odraslih
5591	Operacija benignih tumora nepca i uvule
5592	Ezofagoskopija rigidna — sa odstranjivanjem stranog tijela kod djece do 10 godina
5593	Detamponada nosa
5594	Incizija parafaringealnog abscesa cervikalna
5595	Fiberoptički pregled farinksa
5596	Fiberoptička laringoskopija
5597	Biopsija promjena srednjeg uha
5598	Audiometrija po Békésyju
5599	Tone decay test
5600	Test spontanog i fiksacionog nistagmusa
5601	Pozicioni test
5602	Vestibuloolarni testovi
5603	Evaluacija vestibularne funkcije rotirajućom stolicom
5604	Elektronistagmografija
5605	Repozicioni manevar za liječenje benignog paroksizmalnog vertiga
5606	Traženje simptoma fistule
5607	Instilacija lijeka kroz bubnu opnu u bubnu duplju
5608	Endonazalna ekstirpacija stranog tijela iz nosa
5609	Rinoalergološki pregled
5610	Rinoalergološko ispitivanje
5611	Kateterizacija Eustahijeve tube
5612	Aspiraciona biopsija tankom iglom
5613	Vađenje stranog tijela iz ždrijela
5614	Hirurška ekstirpacija rinolita ili stranog tijela iz nosa lateralnom rinotomijom
5615	Refleks stapedijusa
5616	Ekstrakcija stranog tijela mekih djelova glave i vrata
5617	Traheostomija — stalna
5618	Krikotireostomija
5619	Otomikroskopija sa aspiracijom sekreta
5620	Subjektivna olfaktometrija
5621	Elektrokohleografija odraslih
5622	Elektrokohleografija djece
5623	Ezofagoskopija sa biopsijom, odstranjenjem tumora ili dilatacijom
5624	Retrogradna dilatacija jednjaka po Tuckeru
5625	Osnovni fonijatrijski pregled
5626	Kontrolni fonijatrijski pregled
5627	Fonijatrijske vježbe
5628	Vježbe fonacije
5629	Vježbe artikulacije
5630	Artikulacioni tretman
5631	Korekcioni tretman poremećaja govora
5632	Kompjuterska analiza glasa
5633	Vježbe za postizanje tonične ujednačenosti
5634	Uvježbavanje ezofagusnog govora
5636	Čišćenje akni i odstranjivanje gnojnih cista i komedona — po seansi (max. 4)
5637	Fotodinamska terapija lezija kože — po seansi
5638	Intralezionalna aplikacija lijeka
5639	Terapijska kupka
5640	Tuširanje kondiloma sa podofilinom po seansi
5641	Previjanje ulkusa na nogama
5642	Epikutano alergološko testiranje (patch test)
5643	Liječenje senilne keratoze tečnim azotom po seansi
5644	Ekskohleacija condyloma acuminata u više seansi
5645	Dermatološka histologija sa specifičnim bojenjima i histohemijom
5646	Ekskohleacija veruke vulgaris — jedne ili više
5647	Dijagnostika Wood-ovom lampom
5648	Trihogram
5649	Manipulativna repozicija habitualnih ili traumatskih iščašenja
5650	Manipulativna repozicija ručnog zgloba (radiokarpalna)
5651	Korekcija ranije stavljenog gipsa
5652	Fiksacioni zavoj gležnja
5653	Nadlakatna gips imobilizacija (longeta ili puni gips)
5654	Podlakatna gips imobilizacija (longeta ili puni gips)
5655	Fiksacioni zavoj toraksa
5656	Fiksacioni zavoj lakta ili zgloba ručja
5657	Fiksacioni zavoj koljena
5658	Skidanje gipsa ili longete
5659	Fiksacioni zavoj ramena (Desault)
5660	Repozicija — gips potkoljenice za kretanje
5661	Repozicija — gips natkoljenice (longeta ili puni gips)
5662	Repozicija dislokacije interfalangealnog zgloba
5663	Repozicija — koksofemoralni cirkularni gips sa prečagom
5664	Repozicija — gips kuk-gležanj
5665	Repozicija — gips imobilizacija potkoljenice (longeta ili puni gips)
5666	Zatvorena repozicija zgloba i primjena sredstva mobilizacije
5667	Repozicija frakture ili dislokacije tijela jednog ili više pršljenova
5668	Manipulativna repozicija frakture distalne falange
5669	Manipulativna repozicija frakture falange palca stopala
5670	Zatvorena manipulativna repozicija frakture proksimalne
5671	Zatvorena manipulativna repozicija frakture metakarpalnih kosti
5672	Zatvorena manipulativna repozicija frakture metatarzalnih kostiju
5673	Manipulativna repozicija dislokacije akromioklavikularnog zgloba — zatvorena
5674	Manipulativna repozicija frakture klavikule — zatvorena
5675	Repozicija dislokacije ramena sa frakturom tuberkulum majus humerusa
5676	Zatvorena manipulativna repozicija frakture glave i vrata radijusa
5677	Zatvorena manipulativna repozicija frakture proksimalnog kraja
5678	Zatvorena manipulativna repozicija frakture distalnog dijela potkoljenice
5679	Zatvorena manipulativna repozicija frakture kalkaneusa
5680	Zatvorena manipulativna repozicija dislokacije patele
5681	Repozicija frakture vrata humerusa (hirurškog ili anatomskog) — zatvorena
5682	Zatvorena manipulativna repozicija frakture dijafize ulne
5683	Zatvorena manipulativna repozicija frakture dijafize radijusa i ulne
5684	Zatvorena manipulativna repozicija frakture dijafize radijusa
5685	Zatvorena manipulativna repozicija frakture diafize humerusa
5686	Zatvorena manipulativna repozicija suprakondilarne ili transkondilarne frakture humerusa
5687	Zatvorena manipulativna repozicija frakture tibije — proksimalni dio
5688	Zatvorena manipulativna repozicija bi-maleolarne frakture gležnja
5689	Zatvorena manipulativna repozicija frakture skafoidne kosti
5690	Zatvorena manipulativna repozicija frakture dijafize potkoljenice (tibije i fibule)
5691	Šancov okovratnik
5692	Zaštitni podizač ramena — mitela
5693	Manipulativna repozicija dislokacije sakroilijačnog zgloba
5694	Zatvorena ili otvorena manipulativna repozicija frakture kokcigeusa
5695	Repozicija — viseći gips
5696	"U" šina
5697	Tutor gips
5698	Repozicija — Sarmiento
5699	Repozicija — Minerva gips
5700	Repozicija — korzet gips
5701	Repozicija — mider gips
5702	Repozicija — torakobrahijalni gips zatvoreni
5703	Repozicija — torakobrahijalna longeta
5704	Repozicija abdominalno-femoralni gips
5705	Repozicija — Lorens gips
5706	Repozicija — gips longeta za šaku i prste
5707	Repozicija — aplikacija Beller aparata
5708	Macenov zavoj
5709	Ekscizija malignih lezija kože sa suturom rane
5710	Ekscizija nokatne ploče sa matriksom
5711	Primarna obrada rane uz primjenu elektrokauterizacije
5712	Obrada većih lacerokontuznih rana
5713	Ekscizija prostog papiloma — površnog
5714	Liječenje hemoroida električnom destrukcijom
5715	Sfinkterotomija
5716	Kriptektomija — prosta
5717	Ekscizija spoljašnjih hemoroidalnih čvorova
5718	Ekscizija spoljašnjih trombiziranih hemoroida
5719	Enukleacija ili ekscizija spoljašnjih trombiziranih hemoroida
5720	Vađenje stranog tijela iz rektuma endoskopskim putem
5721	Torakocenteza, punkcija multiple, unilateralne
5722	Obrada manjih rana bez lezije dubokih struktura — direktno
5723	Duboki abscess dojke — premamarni
5724	Torakocenteza, punkcija multiple bilateralne
5725	Fistulotomija ili fistulektomija analne regije — subkutana
5726	Incizija i drenaža išiorektalnog abscesa
5727	Ekscizija nepravilnih ožiljaka i zatvaranje defekta
5728	Ekscizija pilonidalnog sinusa ili ciste bez primarnog šava
5729	Duboki abscess dojke — retromamarni
5730	Aspiraciona drenaža grudnog koša kod empijema
5731	Terapija povreda analnog predjela ili lezija anusa bez šava
5732	Obrada većih rana bez lezije dubokih struktura
5733	Primarna ili primarno odložena hirurška obrada opekotine
5734	Obrada većih rana bez lezije dubokih struktura — direktnom suturom
5735	Drenaža grudnog koša punkcijom — Bülau drenaža
5736	Primarna ili primarno odložena hirurška obrada opekotine — opsežne
5737	Ekscizija i direktna sutura većih benignih lezija — ožiljnih
5738	Hirurška preparacija i kanuliranje periferne vene
5739	Šav manjih krvnih sudova zbog povrede
5740	Ekstirpacija stranog tijela lica
5741	Ekstirpacija hemangioma
5742	Dilatacija otvora kanala pljuvačne žlijezde
5743	Dilatacija pljuvačnog kanala
5744	Incizija pljuvačne žlijezde ili kanala
5745	Incizija i drenaža jezika
5746	Sklerozacija manjih hemangioma
5747	Hirurško zbrinjavanje kondiloma analne regije
5748	Bešika — suprapubična kateterizacija
5749	Skrotum — incizija i drenaža abscesa
5750	Meatotomija
5751	Biopsija testisa ili epididima
5752	Punkcija i evakuacija sadržaja hidrocele, funikulocele, spermatocele ili abscesa skrotuma
5753	Induratio penis plastica — koktel
5754	Drenaža abscesa epididima
5755	Plasiranje ureteralne sonde ili JJ sonde
5756	Ureteropijelografija retrogradna kod žene
5757	Kateterizacija uretera kod žene
5758	Stavljanje ureteralne sonde radi drenaže ili lavaže pelvisa
5759	Ureteropijelografija retrogradna kod muškaraca i djece
5760	Kateterizacija uretera kod muškaraca i djece
5761	Uretrotomija eksterna — prednja uretra
5762	Ekscizija malih benignih tumora uretre (čvorića)
5763	Ekscizija polipa uretre u distalnom dijelu
5764	Dilatacija strikture uretre
5765	Eksploracija epididima sa ili bez biopsije
5766	Drenaža i resekcija kod periuretralne flegmone ili gangrene penisa
5767	Drenaža nekomplikovane periuretralne urinarne ekstravazacije
5768	Punkcija ciste bubrega
5769	Promjena nefrostomije
5770	Ureterorenoskopija eksplorativa — semirigidna ili fleksibilna
5771	Drenaža komplikovane periuretralne urinarne ekstravazacije
5772	Cistoskopija sa uretralnom meatotomijom kod muškaraca
5773	Endoskopsko tretiranje manje lezije — do 0,5 cm
5774	Cistostomija i plasiranje cistostome
5775	Transrektalna ehosonografija prostate
5776	Incizija prepucija i frenulotomija
5777	Ekstrakcija stranog tijela srednje uretre
5778	Biopsija penisa
5779	Ablacija manjeg polipa iz uretre kod žene
5780	Perirenalna insuflacija
5781	Cistoskopija sa biopsijom kod žena
5782	Cistoskopija sa biopsijom kod muškarca ili djeteta
5783	Ureteropijelografija retrogradna bilateralna kod žene
5784	Kauterizacija tumora mokraćne bešike kod žene
5785	Ureteropijelografija retrogradna bilateralna kod muškaraca ili djece
5786	Intravezikalna instilacija medikamenata
5787	Kauterizacija tumora mokraćne bešike kod muškarca ili djeteta
5788	Elektrokoagulacija papiloma
5789	Ekstrakcija stranog tijela iz bešike ili kamena iz uretera — procedura A
5790	Ekstrakcija stranog tijela iz bešike ili kamena iz uretera — procedura B
5791	Cistoskopija sa ureteralnom meatotomijom kod žene
5792	Endoskopska terapija cistične dilatacije donjeg dijela uretera — procedura A
5793	Endoskopska terapija cistične dilatacije donjeg dijela uretera — procedura B
5794	Endoskopska terapija tumora bešike visokofrekventnim strujama — procedura A
5795	Endoskopska terapija tumora bešike visokofrekventnim strujama — procedura B
5796	Litotripsija kamena mokraćne bešike
5797	Instrumentalna litotripsija kamena mokraćne bešike
5798	Kavernozografija
5799	Uretroskopija
5800	Vađenje protetskog materijala
5802	Terapijske venepunkcije
5803	Autologna transfuzija
5804	Venepunkcija
5805	Izdavanje jedinice (kesa)
5806	Deleukocitovanje krvi
5807	Priprema krioprecipitata
5808	Priprema standardnog trombocitnog koncentrata iz jedinice cijele krvi (PRP)
5809	Leuko-trombocitni koncentrat (kesa)
5810	Izdvajanje plazme
5811	Pripremanje pula trombocita
5812	Priprema deplazmatizovanih eritrocita
5813	Priprema eritrocita u OAS-u
5814	Priprema opranih eritrocita
5815	Priprema filtriranih eritrocita
5816	Priprema dječijih doza eritrocita
5817	Donorska citafereza
5818	Donorska plazmafereza
5819	Terapijska plazmafereza
5820	Terapijska citafereza
5821	Test opterećenja na ergociklu sa kompletnim EKG snimkom
5822	Farmakološki testovi za procjenu ishemije i/ili vijabilnosti miokarda
5823	Telemetrija
5824	Spinalna anestezija/analgezija
5825	Centralni nervni blokovi za izvođenje hirurških intervencija
5826	Konverzija ritma elektrošokom
5827	Plasiranje centralnog venskog katetera
5828	Sedacija i anestezija za izvođenje ambulantnih hirurških intervencija
5829	Aplikacija u jednoj tački — farmakopunktura
5830	Blokada interkostalnih nerava
5831	Blokada drugih perifernih živaca
5832	Lumbalna, sakralna i kokcigealna blokada
5833	Pudendalna blokada
5834	Ilioingvinalna ili iliohipogastrična blokada
5835	Blok nervus ischiadicusa
5836	Blok plexus brachialisa
5837	VIMA — uvod i održavanje inhalacionom anestezijom
5838	Kardiopulmonalno-cerebralna reanimacija
5839	Tretiranje bolesnika koji imaju respiratornu insuficijenciju
5840	Kontinuirana epiduralna anestezija/analgezija
5841	Plasiranje laringealne maske
5842	IV regionalna anestezija
5843	TIVA — totalna intravenozna anestezija
5844	Kombinovana spinalna i epiduralna anestezija
5845	Kaudalna anestezija/analgezija
5846	Kontinuirani periferni blok
5847	Postavljanje arterijskog katetera
5848	Postavljanje epiduralnog katetera
5849	Vakcinacija novorođenčeta
5850	Toaleta nosa i nosne duplje sa evakuacijom sekreta
5851	Lapisiranje granuloma pupka
5852	Obrada kože novorođenčeta
5853	Aspiriranje sekreta kod dojenčadi i male djece
5854	Testovi funkcije disanja — dilucijska metoda sa helijom
5855	Testovi funkcije disanja djeteta — krivulja protok-volumen
5856	Testovi funkcije disanja — komplijansa pluća
5857	Testovi funkcije disanja — test jednokratnog udaha
5858	Testovi funkcije disanja — test višekratnog udaha
5859	Test arterijsko-alveolarnog gradijenta CO2
5860	Transbronhijalna punkcija
5861	Volumen zatvaranja (closing volume)
5862	Test za homogenost alveolarne ventilacije
5863	Transfer faktor pluća
5864	Test plućne propustljivosti
5865	Izvođenje dinamskih testova hipotalamus-hipofiza
5866	Izvođenje dinamskih testova za ispitivanje nadbubrežnih žlijezda
5867	Ispitivanje funkcije i građe ženskog reproduktivnog sistema
5868	Ispitivanje funkcije i građe muškog reproduktivnog sistema
5869	Ispitivanje endokrinog pankreasa
5870	Davanje insulinske terapije
5871	ERCP — duodenoskopija sa kanulacijom papile Vateri
5872	ERCP sa endoskopskom papilotomijom
5873	ERCP sa ekstrakcijom kalkulusa
